abdominal,abdominals,,,,,,,,,,,,,,,,
talk,talked,talks,talking,talkin,,,,,,,,,,,,,
tall,taller,tallest,,,,,,,,,,,,,,,
tank,tanks,tanked,tanking,tankings,,,,,,,,,,,,,
tap,taps,tapped,tapping,tappings,,,,,,,,,,,,,
tape,taped,tapes,taping,tapings,,,,,,,,,,,,,
target,targets,targeted,targeting,targetings,,,,,,,,,,,,,
task,tasks,tasked,tasking,taskings,,,,,,,,,,,,,
taste,tastes,tasted,tasting,tastings,,,,,,,,,,,,,
tax,taxed,taxes,taxing,taxings,,,,,,,,,,,,,
taxi,taxis,taxiing,taxies,,,,,,,,,,,,,,
tea,teas,,,,,,,,,,,,,,,,
teach,taught,teaches,teaching,teachings,,,,,,,,,,,,,
teacher,teachers,,,,,,,,,,,,,,,,
team,teamed,teams,teaming,teamings,,,,,,,,,,,,,
tear,tears,tore,torn,teared,tearing,tearings,,,,,,,,,,,
technical,technicals,,,,,,,,,,,,,,,,
technique,techniques,,,,,,,,,,,,,,,,
technology,technologies,,,,,,,,,,,,,,,,
teenager,teenagers,,,,,,,,,,,,,,,,
telephone,telephones,telephoned,telephoning,telephonings,,,,,,,,,,,,,
television,televisions,,,,,,,,,,,,,,,,
tell,tells,told,telling,tellin,telled,,,,,,,,,,,,
temperature,temperatures,,,,,,,,,,,,,,,,
temporary,,,,,,,,,,,,,,,,,
tend,tended,tends,tending,tendings,,,,,,,,,,,,,
tendency,tendencies,,,,,,,,,,,,,,,,
tender,tenders,tendered,tendering,tenderings,,,,,,,,,,,,,
tennis,,,,,,,,,,,,,,,,,
tension,tensions,tensioned,tensioning,tensionings,,,,,,,,,,,,,
tent,tents,tented,tenting,tentings,,,,,,,,,,,,,
term,termed,terms,terming,termings,,,,,,,,,,,,,
terrible,terribles,,,,,,,,,,,,,,,,
territory,territories,,,,,,,,,,,,,,,,
terrorist,terrorists,,,,,,,,,,,,,,,,
test,tested,tests,testing,testings,,,,,,,,,,,,,
text,texted,texts,texting,textings,,,,,,,,,,,,,
than,,,,,,,,,,,,,,,,,
thank,thanked,thanks,thanking,thankings,,,,,,,,,,,,,
that,those,,,,,,,,,,,,,,,,
the,,,,,,,,,,,,,,,,,
theater,theaters,theatre,theatres,,,,,,,,,,,,,,
theme,themes,themed,theming,themings,,,,,,,,,,,,,
themselves,themself,,,,,,,,,,,,,,,,
then,,,,,,,,,,,,,,,,,
theoretical,theoreticals,,,,,,,,,,,,,,,,
theory,theories,,,,,,,,,,,,,,,,
therapy,therapies,,,,,,,,,,,,,,,,
there,,,,,,,,,,,,,,,,,
therefore,therefor,,,,,,,,,,,,,,,,
they,them,theys,em,their,theirs,,,,,,,,,,,,
thick,thicker,thickest,,,,,,,,,,,,,,,
thin,thins,thinned,thinning,thinner,thinnest,,,,,,,,,,,,
thing,things,,,,,,,,,,,,,,,,
think,thinks,thought,thinking,thinked,thoughts,,,,,,,,,,,,
thirst,thirsts,thirsted,thirsting,thirstings,,,,,,,,,,,,,
this,these,,,,,,,,,,,,,,,,
though,,,,,,,,,,,,,,,,,
threat,threats,,,,,,,,,,,,,,,,
threaten,threatens,threatened,threatening,threatenings,,,,,,,,,,,,,
throat,throats,,,,,,,,,,,,,,,,
through,,,,,,,,,,,,,,,,,
throughout,,,,,,,,,,,,,,,,,
throw,threw,throws,throwing,thrown,throwed,,,,,,,,,,,,
thus,,,,,,,,,,,,,,,,,
ticket,tickets,ticketed,ticketing,ticketings,,,,,,,,,,,,,
tie,ties,tied,tying,tieing,tieings,,,,,,,,,,,,
tight,tighter,tightest,,,,,,,,,,,,,,,
till,tilled,tills,tilling,tillings,,,,,,,,,,,,,
time,timed,times,timing,timings,,,,,,,,,,,,,
tiny,tinier,tiniest,,,,,,,,,,,,,,,
tip,tips,tipped,tipping,tippings,,,,,,,,,,,,,
tire,tires,tired,tiring,tyre,tyres,tireder,tiredest,,,,,,,,,,
tissue,tissues,,,,,,,,,,,,,,,,
title,titles,titled,titling,titlings,,,,,,,,,,,,,
to,,,,,,,,,,,,,,,,,
today,todays,,,,,,,,,,,,,,,,
together,togethers,,,,,,,,,,,,,,,,
tomorrow,tomorrows,,,,,,,,,,,,,,,,
tone,tones,toned,toning,tonings,,,,,,,,,,,,,
tongue,tongues,tongued,tonguing,tonguings,,,,,,,,,,,,,
tonight,tonights,,,,,,,,,,,,,,,,
too,,,,,,,,,,,,,,,,,
tool,tools,tooled,tooling,toolings,,,,,,,,,,,,,
tooth,teeth,toothed,tooths,,,,,,,,,,,,,,
top,topped,tops,topping,toppings,,,,,,,,,,,,,
topic,topics,,,,,,,,,,,,,,,,
total,totals,totaled,totaling,totalled,totalling,totallings,,,,,,,,,,,
totally,,,,,,,,,,,,,,,,,
touch,touches,touched,touching,touchings,,,,,,,,,,,,,
tough,tougher,toughest,,,,,,,,,,,,,,,
tour,tours,toured,touring,tourings,,,,,,,,,,,,,
tourism,,,,,,,,,,,,,,,,,
tourist,tourists,,,,,,,,,,,,,,,,
tournament,tournaments,,,,,,,,,,,,,,,,
toward,towards,,,,,,,,,,,,,,,,
tower,towers,towered,towering,towerings,,,,,,,,,,,,,
town,towns,,,,,,,,,,,,,,,,
toy,toys,toyed,toying,toyings,,,,,,,,,,,,,
trace,traces,traced,tracing,tracings,,,,,,,,,,,,,
track,tracks,tracked,tracking,trackings,,,,,,,,,,,,,
trade,traded,trades,trading,tradings,,,,,,,,,,,,,
tradition,traditions,,,,,,,,,,,,,,,,
traditional,traditionals,,,,,,,,,,,,,,,,
traffic,traffics,traffick,trafficks,trafficked,trafficking,traffickings,,,,,,,,,,,
trail,trails,trailed,trailing,trailings,,,,,,,,,,,,,
train,trained,trains,training,trainings,,,,,,,,,,,,,
transfer,transfers,transferred,transfering,transferring,transferrings,,,,,,,,,,,,
transform,transforms,transformed,transforming,transformings,,,,,,,,,,,,,
transition,transitions,transitioned,transitioning,transitionings,,,,,,,,,,,,,
translate,translates,translated,translating,translatings,,,,,,,,,,,,,
transport,transports,transported,transporting,transportings,,,,,,,,,,,,,
transportation,transportations,,,,,,,,,,,,,,,,
trap,traps,trapped,trapping,trappings,,,,,,,,,,,,,
travel,traveled,travels,traveling,travelled,travelling,travellin,,,,,,,,,,,
treat,treats,treated,treating,treatings,,,,,,,,,,,,,
treatment,treatments,,,,,,,,,,,,,,,,
tree,trees,,,,,,,,,,,,,,,,
trend,trends,trended,trending,trendings,,,,,,,,,,,,,
trial,trials,trialed,trialing,trialings,,,,,,,,,,,,,
trick,tricks,tricked,tricking,trickings,,,,,,,,,,,,,
trigger,triggers,triggered,triggering,triggerings,,,,,,,,,,,,,
trip,trips,tripped,tripping,trippings,,,,,,,,,,,,,
troop,troops,trooped,trooping,troopings,,,,,,,,,,,,,
trouble,troubled,troubles,troubling,troublings,,,,,,,,,,,,,
truck,trucks,trucked,trucking,truckings,,,,,,,,,,,,,
TRUE,trues,trued,truing,truer,truest,,,,,,,,,,,,
truly,,,,,,,,,,,,,,,,,
trust,trusts,trusted,trusting,trustings,,,,,,,,,,,,,
truth,truths,,,,,,,,,,,,,,,,
try,tried,tries,trying,tryed,,,,,,,,,,,,,
tube,tubes,tubed,tubing,tubings,,,,,,,,,,,,,
tune,tunes,tuned,tuning,tunings,,,,,,,,,,,,,
turn,turned,turns,turning,turnings,,,,,,,,,,,,,
twice,,,,,,,,,,,,,,,,,
twin,twins,twinned,twinning,twinnings,,,,,,,,,,,,,
twist,twists,twisted,twisting,twistings,,,,,,,,,,,,,
type,typed,types,typing,typings,,,,,,,,,,,,,
typical,typicals,,,,,,,,,,,,,,,,
typically,,,,,,,,,,,,,,,,,
ugly,uglier,ugliest,,,,,,,,,,,,,,,
ultimately,,,,,,,,,,,,,,,,,
unable,unables,,,,,,,,,,,,,,,,
uncertainty,uncertainties,,,,,,,,,,,,,,,,
uncle,uncles,,,,,,,,,,,,,,,,
unclear,uncleared,unclears,,,,,,,,,,,,,,,
under,,,,,,,,,,,,,,,,,
undergo,undergoes,underwent,undergoing,undergone,,,,,,,,,,,,,
understand,understands,understood,understanding,understandings,,,,,,,,,,,,,
undertake,undertakes,undertook,undertaking,undertaken,undertakings,,,,,,,,,,,,
unemployment,,,,,,,,,,,,,,,,,
unfortunately,,,,,,,,,,,,,,,,,
uniform,uniforms,uniformed,,,,,,,,,,,,,,,
union,unions,,,,,,,,,,,,,,,,
unique,,,,,,,,,,,,,,,,,
unit,units,,,,,,,,,,,,,,,,
unite,unites,united,uniting,unitings,,,,,,,,,,,,,
universal,universals,,,,,,,,,,,,,,,,
universe,universes,,,,,,,,,,,,,,,,
university,universities,,,,,,,,,,,,,,,,
unknown,unknowns,,,,,,,,,,,,,,,,
unless,,,,,,,,,,,,,,,,,
unlike,,,,,,,,,,,,,,,,,
unlikely,unlikelier,unlikeliest,,,,,,,,,,,,,,,
until,til,,,,,,,,,,,,,,,,
unusual,unusuals,,,,,,,,,,,,,,,,
up,upped,ups,upping,uppings,,,,,,,,,,,,,
update,updates,updated,updating,updatings,,,,,,,,,,,,,
upon,,,,,,,,,,,,,,,,,
upper,uppers,,,,,,,,,,,,,,,,
upset,upsets,upsetted,upsetting,upsettings,,,,,,,,,,,,,
urban,urbans,,,,,,,,,,,,,,,,
urge,urges,urged,urging,urgings,,,,,,,,,,,,,
use,used,uses,using,usings,,,,,,,,,,,,,
useful,,,,,,,,,,,,,,,,,
user,users,,,,,,,,,,,,,,,,
usual,usuals,,,,,,,,,,,,,,,,
usually,,,,,,,,,,,,,,,,,
valley,valleys,,,,,,,,,,,,,,,,
valuable,valuables,,,,,,,,,,,,,,,,
value,valued,values,valuing,valuings,,,,,,,,,,,,,
van,vans,,,,,,,,,,,,,,,,
variable,variables,,,,,,,,,,,,,,,,
variation,variations,,,,,,,,,,,,,,,,
variety,varieties,,,,,,,,,,,,,,,,
various,,,,,,,,,,,,,,,,,
vary,varies,varied,varying,varyings,,,,,,,,,,,,,
vast,vaster,vastest,,,,,,,,,,,,,,,
vegetable,vegetables,,,,,,,,,,,,,,,,
vehicle,vehicles,,,,,,,,,,,,,,,,
venture,ventures,ventured,venturing,venturings,,,,,,,,,,,,,
verb,verbs,,,,,,,,,,,,,,,,
version,versions,versioned,versioning,versionings,,,,,,,,,,,,,
versus,,,,,,,,,,,,,,,,,
very,,,,,,,,,,,,,,,,,
vessel,vessels,,,,,,,,,,,,,,,,
veteran,veterans,,,,,,,,,,,,,,,,
via,,,,,,,,,,,,,,,,,
vice,vices,,,,,,,,,,,,,,,,
victim,victims,,,,,,,,,,,,,,,,
victory,victories,,,,,,,,,,,,,,,,
video,videos,videoed,videoing,videoings,,,,,,,,,,,,,
view,viewed,views,viewing,viewings,,,,,,,,,,,,,
village,villages,,,,,,,,,,,,,,,,
violence,violences,,,,,,,,,,,,,,,,
violent,,,,,,,,,,,,,,,,,
virtually,,,,,,,,,,,,,,,,,
virus,viruses,,,,,,,,,,,,,,,,
visible,visibles,,,,,,,,,,,,,,,,
vision,visions,,,,,,,,,,,,,,,,
visit,visited,visits,visiting,visitings,,,,,,,,,,,,,
visitor,visitors,,,,,,,,,,,,,,,,
visual,visuals,,,,,,,,,,,,,,,,
vital,vitals,,,,,,,,,,,,,,,,
voice,voices,voiced,voicing,voicings,,,,,,,,,,,,,
volume,volumes,volumed,,,,,,,,,,,,,,,
voluntary,,,,,,,,,,,,,,,,,
volunteer,volunteers,volunteered,volunteering,volunteerings,,,,,,,,,,,,,
vote,voted,votes,voting,votings,,,,,,,,,,,,,
voter,voters,,,,,,,,,,,,,,,,
wage,wages,waged,waging,wagings,,,,,,,,,,,,,
wait,waited,waits,waiting,waitings,,,,,,,,,,,,,
wake,wakes,woke,waking,woken,wakeing,waked,,,,,,,,,,,
walk,walked,walks,walking,walkings,,,,,,,,,,,,,
wall,walls,walled,walling,wallings,,,,,,,,,,,,,
wander,wanders,wandered,wandering,wanderings,,,,,,,,,,,,,
want,wanted,wants,wanting,wantin,wanna,,,,,,,,,,,,
war,warred,wars,warring,warrings,,,,,,,,,,,,,
warm,warms,warmed,warming,warmer,warmest,warmers,,,,,,,,,,,
warn,warns,warned,warning,warnings,,,,,,,,,,,,,
wash,washes,washed,washing,washings,,,,,,,,,,,,,
waste,wastes,wasted,wasting,wastings,,,,,,,,,,,,,
watch,watched,watches,watching,watchings,,,,,,,,,,,,,
water,watered,waters,watering,waterings,,,,,,,,,,,,,
wave,waves,waved,waving,wavings,,,,,,,,,,,,,
way,ways,,,,,,,,,,,,,,,,
we,our,us,ours,,,,,,,,,,,,,,
weak,weaker,weakest,,,,,,,,,,,,,,,
weakness,weaknesses,,,,,,,,,,,,,,,,
wealth,,,,,,,,,,,,,,,,,
wealthy,wealthier,wealthiest,,,,,,,,,,,,,,,
weapon,weapons,,,,,,,,,,,,,,,,
wear,wears,wore,wearing,worn,,,,,,,,,,,,,
weather,weathers,weathered,weathering,weatherings,,,,,,,,,,,,,
web,webs,webbed,webbing,webbings,,,,,,,,,,,,,
website,websites,web-site,web-sites,,,,,,,,,,,,,,
wed,weds,wedded,wedding,weddings,,,,,,,,,,,,,
week,weeks,,,,,,,,,,,,,,,,
weekend,weekended,weekends,weekending,weekendings,,,,,,,,,,,,,
weekly,weeklies,,,,,,,,,,,,,,,,
weigh,weighs,weighed,weighing,weighings,,,,,,,,,,,,,
weight,weights,weighted,weighting,weightings,,,,,,,,,,,,,
weird,weirder,weirdest,,,,,,,,,,,,,,,
welcome,welcomes,welcomed,welcoming,welcomings,,,,,,,,,,,,,
welfare,welfares,,,,,,,,,,,,,,,,
well,welled,wells,welling,wellings,,,,,,,,,,,,,
west,,,,,,,,,,,,,,,,,
western,westerns,,,,,,,,,,,,,,,,
wet,wets,wetted,wetting,wetter,wettest,,,,,,,,,,,,
what,whats,,,,,,,,,,,,,,,,
whatever,whatevers,,,,,,,,,,,,,,,,
wheel,wheels,wheeled,wheeling,wheelings,,,,,,,,,,,,,
when,,,,,,,,,,,,,,,,,
whenever,whenevers,,,,,,,,,,,,,,,,
where,,,,,,,,,,,,,,,,,
whereas,,,,,,,,,,,,,,,,,
wherever,wherevers,,,,,,,,,,,,,,,,
whether,,,,,,,,,,,,,,,,,
which,,,,,,,,,,,,,,,,,
while,whiled,whiles,whiling,,,,,,,,,,,,,,
whilst,,,,,,,,,,,,,,,,,
whisper,whispers,whispered,whispering,whisperings,,,,,,,,,,,,,
white,whiter,whitest,whites,,,,,,,,,,,,,,
who,whom,whose,,,,,,,,,,,,,,,
whole,wholes,,,,,,,,,,,,,,,,
why,,,,,,,,,,,,,,,,,
wide,wider,widest,,,,,,,,,,,,,,,
widely,,,,,,,,,,,,,,,,,
wife,wifes,wives,,,,,,,,,,,,,,,
wild,wilder,wildest,wilds,,,,,,,,,,,,,,
will,willed,wills,willing,won,ll,,,,,,,,,,,,
win,winning,wins,winned,winnings,,,,,,,,,,,,,
wind,winds,winded,wound,winding,windings,,,,,,,,,,,,
window,windowed,windows,windowing,windowings,,,,,,,,,,,,,
wine,wines,wined,wining,winings,,,,,,,,,,,,,
wing,wings,winged,winging,wingings,,,,,,,,,,,,,
winner,winners,,,,,,,,,,,,,,,,
winter,winters,wintered,wintering,winterings,,,,,,,,,,,,,
wipe,wipes,wiped,wiping,wipings,,,,,,,,,,,,,
wire,wires,wired,wiring,wirings,,,,,,,,,,,,,
wise,wises,wised,wising,wiser,wisest,,,,,,,,,,,,
wish,wished,wishes,wishing,wishings,,,,,,,,,,,,,
with,,,,,,,,,,,,,,,,,
withdraw,withdraws,withdrew,withdrawing,withdrawn,,,,,,,,,,,,,
within,,,,,,,,,,,,,,,,,
without,,,,,,,,,,,,,,,,,
witness,witnesses,witnessed,witnessing,witnessings,,,,,,,,,,,,,
woman,womans,women,womens,,,,,,,,,,,,,,
wonder,wondered,wonders,wondering,wonderings,,,,,,,,,,,,,
wonderful,,,,,,,,,,,,,,,,,
wood,woods,wooded,,,,,,,,,,,,,,,
wooden,,,,,,,,,,,,,,,,,
word,worded,words,wording,wordings,,,,,,,,,,,,,
work,worked,works,working,workings,,,,,,,,,,,,,
worker,workers,,,,,,,,,,,,,,,,
world,worlds,,,,,,,,,,,,,,,,
worry,worried,worries,worrying,worryings,,,,,,,,,,,,,
worth,,,,,,,,,,,,,,,,,
would,wouldn,,,,,,,,,,,,,,,,
wound,wounds,wounded,wounding,woundings,,,,,,,,,,,,,
wrap,wraps,wrapped,wrapping,wrappings,,,,,,,,,,,,,
write,writes,wrote,writing,written,writings,,,,,,,,,,,,
writer,writers,,,,,,,,,,,,,,,,
wrong,wronged,wrongs,wronging,wronger,wrongest,,,,,,,,,,,,
yard,yards,,,,,,,,,,,,,,,,
yeah,yeh,,,,,,,,,,,,,,,,
year,years,,,,,,,,,,,,,,,,
yellow,yellows,yellowed,yellowing,yellower,yellowest,,,,,,,,,,,,
yes,yeses,,,,,,,,,,,,,,,,
yesterday,yesterdays,,,,,,,,,,,,,,,,
yet,,,,,,,,,,,,,,,,,
yield,yields,yielded,yielding,yieldings,,,,,,,,,,,,,
you,yer,your,yours,,,,,,,,,,,,,,
young,younger,youngest,,,,,,,,,,,,,,,
yourself,yerself,yourselves,yerselves,,,,,,,,,,,,,,
youth,youths,,,,,,,,,,,,,,,,
zone,zones,zoned,zoning,zonings,,,,,,,,,,,,,
eight,eights,eighth,eighths,,,,,,,,,,,,,,
eighty,eightys,eighties,eightieth,eightieths,,,,,,,,,,,,,
eleven,elevens,eleventh,elevenths,,,,,,,,,,,,,,
fifteen,fifteens,fifteenth,fifteenths,,,,,,,,,,,,,,
fifty,fiftys,fifties,fiftieth,fiftieths,,,,,,,,,,,,,
five,fives,fifth,fifths,,,,,,,,,,,,,,
forty,fortys,forties,fortieth,fortieths,,,,,,,,,,,,,
four,fours,fourth,fourths,,,,,,,,,,,,,,
hundred,hundreds,hundredth,hundredths,,,,,,,,,,,,,,
million,millions,millionth,millionths,,,,,,,,,,,,,,
nine,nines,ninth,ninths,,,,,,,,,,,,,,
nineteen,nineteens,nineteenth,nineteenths,,,,,,,,,,,,,,
ninety,ninetys,nineties,ninetieth,ninetieths,,,,,,,,,,,,,
seven,sevens,seventh,sevenths,,,,,,,,,,,,,,
seventy,seventys,seventies,seventieth,seventieths,,,,,,,,,,,,,
six,sixs,sixth,sixths,,,,,,,,,,,,,,
sixty,sixtys,sixties,sixtieth,sixtieths,,,,,,,,,,,,,
ten,tens,tenth,tenths,,,,,,,,,,,,,,
thirty,thirtys,thirties,thirtieth,thirtieths,,,,,,,,,,,,,
thousand,thousands,thousandth,thousandths,,,,,,,,,,,,,,
three,threes,third,thirds,,,,,,,,,,,,,,
true,trues,trued,truing,truer,truest,,,,,,,,,,,,
twelve,twelves,twelfth,twelfths,,,,,,,,,,,,,,
twenty,twentys,twenties,twentieth,twentieths,,,,,,,,,,,,,
two,twos,,,,,,,,,,,,,,,,
abide,abides,abided,abiding,abidings,,,,,,,,,,,,,
aboard,,,,,,,,,,,,,,,,,
absent,absents,absented,absenting,absentings,,,,,,,,,,,,,
acceptance,acceptances,,,,,,,,,,,,,,,,
accessible,accessibles,,,,,,,,,,,,,,,,
accessory,accessories,,,,,,,,,,,,,,,,
acclaim,acclaims,acclaimed,acclaiming,acclaimings,,,,,,,,,,,,,
accommodate,accommodates,accommodated,accommodating,accommodatings,,,,,,,,,,,,,
accomplishment,accomplishments,,,,,,,,,,,,,,,,
accordingly,,,,,,,,,,,,,,,,,
accountant,accountants,,,,,,,,,,,,,,,,
actress,actresses,,,,,,,,,,,,,,,,
adapter,adapters,,,,,,,,,,,,,,,,
additionally,,,,,,,,,,,,,,,,,
adhere,adheres,adhered,adhering,adhereing,adhereings,,,,,,,,,,,,
administer,administers,administered,administering,administerings,,,,,,,,,,,,,
administrative,,,,,,,,,,,,,,,,,
administrator,administrators,,,,,,,,,,,,,,,,
advancement,advancements,,,,,,,,,,,,,,,,
advisable,advisables,,,,,,,,,,,,,,,,
advisor,advisors,,,,,,,,,,,,,,,,
advisory,advisories,,,,,,,,,,,,,,,,
affirmative,affirmatives,,,,,,,,,,,,,,,,
affordable,affordables,,,,,,,,,,,,,,,,
airport,airports,,,,,,,,,,,,,,,,
aisle,aisles,,,,,,,,,,,,,,,,
alert,alerts,alerted,alerting,alertings,,,,,,,,,,,,,
alike,,,,,,,,,,,,,,,,,
allergy,allergies,,,,,,,,,,,,,,,,
alternate,alternates,alternated,alternating,alternatings,,,,,,,,,,,,,
alternatively,,,,,,,,,,,,,,,,,
amateur,amateurs,,,,,,,,,,,,,,,,
ambassador,ambassadors,,,,,,,,,,,,,,,,
ambitious,,,,,,,,,,,,,,,,,
ample,ampler,,,,,,,,,,,,,,,,
amuse,amuses,amused,amusing,amusings,,,,,,,,,,,,,
anew,,,,,,,,,,,,,,,,,
anniversary,anniversaries,,,,,,,,,,,,,,,,
announcer,announcers,,,,,,,,,,,,,,,,
annoy,annoys,annoyed,annoying,annoyings,,,,,,,,,,,,,
annually,,,,,,,,,,,,,,,,,
antique,antiques,antiqued,antiquing,antiquings,,,,,,,,,,,,,
anytime,,,,,,,,,,,,,,,,,
apology,apologies,,,,,,,,,,,,,,,,
appliance,appliances,,,,,,,,,,,,,,,,
applicable,applicables,,,,,,,,,,,,,,,,
applicant,applicants,,,,,,,,,,,,,,,,
appraisal,appraisals,,,,,,,,,,,,,,,,
appreciation,appreciations,,,,,,,,,,,,,,,,
apprentice,apprentices,apprenticed,apprenticing,apprenticings,,,,,,,,,,,,,
arc,arcs,arced,arcing,arcings,,,,,,,,,,,,,
architectural,architecturals,,,,,,,,,,,,,,,,
archive,archives,archived,archiving,archivings,,,,,,,,,,,,,
asleep,,,,,,,,,,,,,,,,,
assemble,assembles,assembled,assembling,assemblings,,,,,,,,,,,,,
assurance,assurances,,,,,,,,,,,,,,,,
attain,attains,attained,attaining,attainings,,,,,,,,,,,,,
attendant,attendants,,,,,,,,,,,,,,,,
attire,attires,attired,attiring,attirings,,,,,,,,,,,,,
attorney,attorneys,,,,,,,,,,,,,,,,
audition,auditions,auditioned,auditioning,auditionings,,,,,,,,,,,,,
auditor,auditors,,,,,,,,,,,,,,,,
authentic,authentics,,,,,,,,,,,,,,,,
authorization,authorizations,authorisation,authorisations,,,,,,,,,,,,,,
authorize,authorizes,authorized,authorizing,authorise,authorises,authorised,authorising,authorisings,,,,,,,,,
auto,autos,,,,,,,,,,,,,,,,
automate,automates,automated,automating,automatings,,,,,,,,,,,,,
automatic,automatics,,,,,,,,,,,,,,,,
automobile,automobiles,,,,,,,,,,,,,,,,
automotive,,,,,,,,,,,,,,,,,
await,awaits,awaited,awaiting,awaitings,,,,,,,,,,,,,
backpack,backpacks,backpacked,backpacking,backpackings,,,,,,,,,,,,,
badge,badges,badged,badging,badgings,,,,,,,,,,,,,
baggage,baggages,,,,,,,,,,,,,,,,
bake,bakes,baked,baking,bakings,,,,,,,,,,,,,
baker,bakers,,,,,,,,,,,,,,,,
bakery,bakeries,,,,,,,,,,,,,,,,
balcony,balconies,,,,,,,,,,,,,,,,
balloon,balloons,ballooned,ballooning,balloonings,,,,,,,,,,,,,
banker,bankers,,,,,,,,,,,,,,,,
bankrupt,bankrupts,bankrupted,bankrupting,bankruptings,,,,,,,,,,,,,
bankruptcy,bankruptcies,,,,,,,,,,,,,,,,
banquet,banquets,banquetted,banqueting,banquetings,,,,,,,,,,,,,
barbecue,barbecues,barbecued,barbecuing,barbecuings,barbeque,barbeques,barbequed,barbequing,barbequings,bbq,,,,,,,
baseball,baseballs,,,,,,,,,,,,,,,,
basement,basements,,,,,,,,,,,,,,,,
basket,baskets,,,,,,,,,,,,,,,,
basketball,basketballs,,,,,,,,,,,,,,,,
bathroom,bathrooms,,,,,,,,,,,,,,,,
battery,batteries,,,,,,,,,,,,,,,,
bean,beans,,,,,,,,,,,,,,,,
beforehand,,,,,,,,,,,,,,,,,
beginner,beginners,,,,,,,,,,,,,,,,
behalf,,,,,,,,,,,,,,,,,
bench,benches,benched,benching,benchings,,,,,,,,,,,,,
beneficial,beneficials,,,,,,,,,,,,,,,,
beverage,beverages,,,,,,,,,,,,,,,,
bicycle,bicycles,bicycled,bicycling,bicyclings,,,,,,,,,,,,,
biography,biographies,,,,,,,,,,,,,,,,
birthday,birthdays,,,,,,,,,,,,,,,,
blanket,blankets,blanketed,blanketing,blanketings,,,,,,,,,,,,,
blueprint,blueprints,,,,,,,,,,,,,,,,
booklet,booklets,,,,,,,,,,,,,,,,
bookstore,bookstores,,,,,,,,,,,,,,,,
booth,booths,,,,,,,,,,,,,,,,
brainstorm,brainstorms,brainstormed,brainstorming,brainstormings,,,,,,,,,,,,,
brake,brakes,braked,braking,brakings,,,,,,,,,,,,,
broaden,broadens,broadened,broadening,broadenings,,,,,,,,,,,,,
broker,brokers,brokered,brokering,brokerings,,,,,,,,,,,,,
broom,brooms,,,,,,,,,,,,,,,,
browse,browses,browsed,browsing,browsings,,,,,,,,,,,,,
buffet,buffets,buffetted,buffetting,buffettings,buffeted,buffeting,buffetings,,,,,,,,,,
bug,bugs,bugged,bugging,buggings,,,,,,,,,,,,,
bulb,bulbs,bulbed,,,,,,,,,,,,,,,
bulletin,bulletins,,,,,,,,,,,,,,,,
businessman,businessmen,,,,,,,,,,,,,,,,
butter,butters,buttered,buttering,butterings,,,,,,,,,,,,,
bye,Bye,BYE,,,,,,,,,,,,,,,
cab,cabs,cabbed,cabbing,cabbings,,,,,,,,,,,,,
cabin,cabins,,,,,,,,,,,,,,,,
cabinet,cabinets,,,,,,,,,,,,,,,,
cafeteria,cafeterias,,,,,,,,,,,,,,,,
cage,cages,caged,caging,cagings,,,,,,,,,,,,,
calendar,calendars,,,,,,,,,,,,,,,,
caller,callers,,,,,,,,,,,,,,,,
cancellation,cancellations,,,,,,,,,,,,,,,,
candy,candies,candied,candying,candyings,,,,,,,,,,,,,
captain,captains,captained,captaining,capt,Captain,Captains,Capt,,,,,,,,,,
careless,,,,,,,,,,,,,,,,,
cargo,cargoes,cargos,,,,,,,,,,,,,,,
cart,carts,carted,carting,cartings,,,,,,,,,,,,,
cartridge,cartridges,,,,,,,,,,,,,,,,
casual,casualer,casualest,casuals,,,,,,,,,,,,,,
cater,caters,catered,catering,caterings,,,,,,,,,,,,,
caution,cautions,cautioned,cautioning,cautionings,,,,,,,,,,,,,
cautious,,,,,,,,,,,,,,,,,
ceiling,ceilings,ceilinged,,,,,,,,,,,,,,,
celebrity,celebrities,,,,,,,,,,,,,,,,
cellphone,cellphones,cell phone,cell phones,,,,,,,,,,,,,,
certificate,certificates,certificated,certificating,certificatings,,,,,,,,,,,,,
certification,certifications,,,,,,,,,,,,,,,,
certify,certifies,certified,certifying,certifyings,,,,,,,,,,,,,
charitable,charitables,,,,,,,,,,,,,,,,
checkout,checkouts,,,,,,,,,,,,,,,,
chef,chefs,,,,,,,,,,,,,,,,
chilly,chillier,chilliest,,,,,,,,,,,,,,,
circuit,circuits,circuited,circuiting,circuitings,,,,,,,,,,,,,
circus,circuses,,,,,,,,,,,,,,,,
classmate,classmates,,,,,,,,,,,,,,,,
cleaner,cleaners,cleanest,,,,,,,,,,,,,,,
clerk,clerks,,,,,,,,,,,,,,,,
closet,closets,closeted,closetting,closettings,,,,,,,,,,,,,
cloth,cloths,,,,,,,,,,,,,,,,
cloudy,cloudier,cloudiest,,,,,,,,,,,,,,,
collaboration,collaborations,,,,,,,,,,,,,,,,
collector,collectors,,,,,,,,,,,,,,,,
colorful,colourful,,,,,,,,,,,,,,,,
comb,combs,combed,combing,combings,,,,,,,,,,,,,
comfortably,,,,,,,,,,,,,,,,,
commerce,commerces,,,,,,,,,,,,,,,,
commute,commutes,commuted,commuting,commutings,,,,,,,,,,,,,
commuter,commuters,,,,,,,,,,,,,,,,
